ppm,intensity
-3.030064,-2326331.0
-3.078598,-2392336.0
-3.127132,-2462343.0
-3.175665,-2546273.0
-3.224199,-2650349.0
-3.272733,-2775416.0
-3.3212669999999997,-2916205.0
-3.3698010000000003,-3061958.0
-3.4183339999999998,-3198356.0
-3.466868,-3310317.0
-3.5154019999999995,-3385209.0
-3.563936,-3416123.0
-3.6124690000000004,-3404503.0
-3.661003,-3360908.0
-3.709537,-3302985.0
-3.7580709999999997,-3251125.0
-3.8066050000000002,-3223455.0
-3.8551379999999997,-3231934.0
-3.9036720000000003,-3280329.0
-3.952206,-3364122.0
-4.00074,-3472413.0
-4.049273,-3591749.0
-4.0978069999999995,-3710848.0
-4.1463410000000005,-3824069.0
-4.194875,-3931591.0
-4.243409,-4036239.0
-4.291942,-4139061.0
-4.340476,-4236637.0
-4.38901,-4321697.0
-4.437544,-4386421.0
-4.486077,-4426182.0
-4.534611,-4441523.0
-4.583145,-4437533.0
-4.631679,-4421611.0
-4.680213,-4401412.0
-4.728746,-4384088.0
-4.77728,-4376296.0
-4.825814,-4383497.0
-4.874348,-4407693.0
-4.922880999999999,-4444373.0
-4.971415,-4480658.0
-5.0199489999999996,-4496398.0
-5.0684830000000005,-4468585.0
-5.1170160000000005,-4377672.0
-5.16555,-4213282.0
-5.214084,-3976987.0
-5.262618,-3681462.0
-5.311152,-3347218.0
-5.359685,-2998906.0
-5.408219,-2662335.0
-5.456753,-2361860.0
-5.505287,-2117291.0
-5.55382,-1940417.0
-5.602354,-1832687.0
-5.650888,-1785897.0
-5.699422,-1786368.0
-5.747955999999999,-1820798.0
-5.796489,-1880706.0
-5.845023,-1963225.0
-5.893557,-2068518.0
-5.9420910000000005,-2196107.0
-5.9906239999999995,-2342480.0
-6.0391580000000005,-2501009.0
-6.087692,-2663820.0
-6.136226000000001,-2824631.0
-6.18476,-2981143.0
-6.233293,-3135488.0
-6.281827,-3292031.0
-6.330361,-3453722.0
-6.378895,-3619382.0
-6.427428,-3783366.0
-6.475962,-3936670.0
-6.524496,-4067574.0
-6.57303,-4161499.0
-6.621564,-4202040.0
-6.670097,-4175091.0
-6.718630999999999,-4075031.0
-6.767164999999999,-3909069.0
-6.815699,-3696090.0
-6.864232,-3459943.0
-6.912766,-3220929.0
-6.9613,-2990149.0
-7.009834,-2769099.0
-7.058367999999999,-2553534.0
-7.106901,-2338739.0
-7.155435000000001,-2123569.0
-7.203969,-1912022.0
-7.252503,-1712728.0
-7.301036,-1537499.0
-7.34957,-1399876.0
-7.398103999999999,-1313628.0
-7.446638,-1290500.0
-7.495172,-1337167.0
-7.543705,-1452634.0
-7.592239,-1627664.0
-7.640772999999999,-1846489.0
-7.689307,-2089301.0
-7.737839999999999,-2333990.0
-7.786374,-2557176.0
-7.834908,-2735906.0
-7.883442,-2850855.0
-7.931976,-2890002.0
-7.980509,-2850591.0
-8.029043,-2737913.0
-8.077577,-2561127.0
-8.126111,-2327923.0
-8.174644,-2040387.0
-8.223178,-1694187.0
-8.271711999999999,-1282116.0
-8.320246000000001,-801153.0
-8.368780000000001,-260252.0
-8.417313,314901.0
-8.465847,883050.0
-8.514381,1394913.0
-8.562915,1804801.0
-8.611448,2082086.0
-8.659982000000001,2218126.0
-8.708516,2226118.0
-8.75705,2134201.0
-8.805583,1974878.0
-8.854117,1775017.0
-8.902650999999999,1550029.0
-8.951185,1303976.0
-8.999719,1034952.0
-9.048252,742902.0
-9.096786,435882.0
-9.14532,131677.0
-9.193854,-145702.0
-9.242386999999999,-372426.0
-9.290921,-530851.0
-9.339455000000001,-612646.0
-9.387989,-618106.0
-9.436523,-552404.0
-9.485056,-421077.0
-9.53359,-227752.0
-9.582124,24272.0
-9.630658,327963.0
-9.679191000000001,669547.0
-9.727725,1029196.0
-9.776259,1384858.0
-9.824793,1716468.0
-9.873327,2008219.0
-9.92186,2248687.0
-9.970394,2430089.0
-10.018928,2547822.0
-10.067461999999999,2600560.0
-10.115995,2590370.0
-10.164529,2522253.0
-10.213063,2403073.0
-10.261597,2240394.0
-10.310131,2041592.0
-10.358664,1813143.0
-10.407198,1560120.0
-10.455732000000001,1287050.0
-10.504266000000001,1001480.0
-10.552799,719380.0
-10.601333,468409.0
-10.649867,284791.0
-10.698400999999999,203498.0
-10.746935,246512.0
-10.795468,415438.0
-10.844002,691671.0
-10.892536,1042842.0
-10.94107,1431773.0
-10.989603,1824224.0
-11.038136999999999,2192948.0
-11.086671,2517278.0
-11.135205000000001,2779645.0
-11.183739,2962366.0
-11.232272,3048117.0
-11.280806,3024983.0
-11.32934,2893350.0
-11.377874,2669915.0
-11.426407000000001,2385319.0
-11.474941000000001,2075594.0
-11.523475,1771344.0
-11.572009,1489851.0
-11.620543,1233394.0
-11.669075999999999,993366.0
-11.71761,757028.0
-11.766144,513543.0
-11.814678,257566.0
-11.863211,-9932.0
-11.911745,-283375.0
-11.960279,-556223.0
-12.008813,-824879.0
-12.057347,-1090548.0
-12.10588,-1357833.0
-12.154414,-1631177.0
-12.202948,-1911633.0
-12.251482000000001,-2195636.0
-12.300015,-2475590.0
-12.348549,-2741139.0
-12.397083,-2980425.0
-12.445617,-3181554.0
-12.494150999999999,-3334737.0
-12.542684,-3435163.0
-12.591218,-3485670.0
-12.639752,-3497426.0
-12.688286,-3487041.0
-12.736819,-3470501.0
-12.785353,-3456643.0
-12.833886999999999,-3443363.0
-12.882421,-3417614.0
-12.930954,-3357879.0
-12.979488,-3237627.0
-13.028022,-3029782.0
-13.076556,-2712444.0
-13.12509,-2274463.0
-13.173623000000001,-1718266.0
-13.222157000000001,-1058845.0
-13.270691000000001,-320631.0
-13.319225,465302.0
-13.367757999999998,1263376.0
-13.416292000000002,2036607.0
-13.464826,2751659.0
-13.51336,3384306.0
-13.561894,3922577.0
-13.610427,4366302.0
-13.658960999999998,4724153.0
-13.707495000000002,5010299.0
-13.756029000000002,5241952.0
-13.804561999999999,5437790.0
-13.853095999999999,5616487.0
-13.901629999999999,5794862.0
-13.950164000000001,5985631.0
-13.998698000000001,6195320.0
-14.047231,6423094.0
-14.095765,6661065.0
-14.144298999999998,6896121.0
-14.192832999999998,7112633.0
-14.241366000000001,7295024.0
-14.2899,7429230.0
-14.338434,7502812.0
-14.386968,7504539.0
-14.435502,7424661.0
-14.484035,7256468.0
-14.532569,6998243.0
-14.581103,6654047.0
-14.629636999999999,6232617.0
-14.678170000000001,5745230.0
-14.726704000000002,5204002.0
-14.775238,4621200.0
-14.823772,4008863.0
-14.872306,3377983.0
-14.920839,2737550.0
-14.969373000000001,2094687.0
-15.017907000000001,1456466.0
-15.066441000000001,832551.0
-15.114973999999998,236829.0
-15.163507999999998,-313280.0
-15.212042000000002,-799663.0
-15.260576,-1207011.0
-15.30911,-1525285.0
-15.357643,-1750146.0
-15.406177,-1881587.0
-15.454710999999998,-1922135.0
-15.503245000000001,-1876285.0
-15.551778,-1751765.0
-15.600311999999999,-1561603.0
-15.648845999999999,-1324970.0
-15.697379999999999,-1065627.0
-15.745914,-808527.0
-15.794447,-576025.0
-15.842981,-384754.0
-15.891515,-243575.0
-15.940048999999998,-153002.0
-15.988582000000001,-106618.0
-16.037116,-94168.0
-16.08565,-105023.0
-16.134184,-130843.0
-16.182717999999998,-167304.0
-16.231251,-215048.0
-16.279785,-279141.0
-16.328319,-366111.0
-16.376853,-479326.0
-16.425386,-615355.0
-16.47392,-763405.0
-16.522454,-907456.0
-16.570988,-1029196.0
-16.619522,-1110922.0
-16.668055,-1138861.0
-16.716589000000003,-1106635.0
-16.765123000000003,-1016804.0
-16.813657,-878557.0
-16.86219,-702384.0
-16.910724,-495137.0
-16.959258,-258678.0
-17.007792000000002,7341.0
-17.056325,300660.0
-17.104859,612502.0
-17.153392999999998,926662.0
-17.201926999999998,1221935.0
-17.250460999999998,1476568.0
-17.298994,1672781.0
-17.347528,1800135.0
-17.396062,1857732.0
-17.444596,1855753.0
-17.493129,1815832.0
-17.541663,1768683.0
-17.590197,1747528.0
-17.638731,1778151.0
-17.687265,1869226.0
-17.735798000000003,2007926.0
-17.784332,2163876.0
-17.832866,2299895.0
-17.8814,2383954.0
-17.929933,2396348.0
-17.978467000000002,2329870.0
-18.027001000000002,2185449.0
-18.075535000000002,1967854.0
-18.124069,1684446.0
-18.172601999999998,1346750.0
-18.221135999999998,972333.0
-18.26967,584436.0
-18.318204,208478.0
-18.366737,-133155.0
-18.415271,-425183.0
-18.463804999999997,-659922.0
-18.512339,-834041.0
-18.560873,-943774.0
-18.609406,-981726.0
-18.65794,-937157.0
-18.706474,-799504.0
-18.755008,-563281.0
-18.803541,-232035.0
-18.852075,180491.0
-18.900609,652705.0
-18.949143,1160048.0
-18.997677,1680033.0
-19.046210000000002,2194791.0
-19.094744,2689992.0
-19.143278,3151530.0
-19.191812,3562775.0
-19.240345,3904466.0
-19.288879,4157301.0
-19.337413,4305893.0
-19.385947,4342930.0
-19.434480999999998,4272838.0
-19.483014,4113730.0
-19.531548,3895655.0
-19.580082,3654343.0
-19.628616,3422744.0
-19.677149,3224887.0
-19.725683,3075006.0
-19.774217,2980652.0
-19.822751,2945715.0
-19.871285,2970556.0
-19.919818,3050137.0
-19.968352,3173301.0
-20.016886,3325120.0
-20.06542,3491326.0
-20.113953,3661794.0
-20.162487,3830608.0
-20.211021,3992823.0
-20.259555,4140630.0
-20.308089000000002,4262183.0
-20.356622,4344069.0
-20.405155999999998,4375193.0
-20.453689999999998,4348636.0
-20.502224,4260391.0
-20.550757,4107225.0
-20.599291,3886812.0
-20.647825,3600642.0
-20.696359,3256953.0
-20.744892,2870624.0
-20.793426,2459752.0
-20.84196,2041373.0
-20.890494,1628967.0
-20.939028,1232451.0
-20.987561,859662.0
-21.036095,518055.0
-21.084629,215726.0
-21.133163,-38857.0
-21.181696,-238567.0
-21.23023,-380098.0
-21.278764000000002,-465924.0
-21.327298000000003,-504793.0
-21.375832,-510930.0
-21.424364999999998,-502544.0
-21.472898999999998,-499822.0
-21.521433,-522235.0
-21.569967000000002,-585370.0
-21.6185,-698030.0
-21.667034,-860418.0
-21.715567999999998,-1063966.0
-21.764101999999998,-1293209.0
-21.812635999999998,-1529525.0
-21.861169,-1755438.0
-21.909703,-1957206.0
-21.958237,-2124423.0
-22.006771,-2247697.0
-22.055304,-2316999.0
-22.103838,-2322237.0
-22.152372,-2255506.0
-22.200906,-2113365.0
-22.24944,-1898093.0
-22.297973000000002,-1617871.0
-22.346507,-1286192.0
-22.395041,-920942.0
-22.443575,-543749.0
-22.492107999999998,-179885.0
-22.540642000000002,142057.0
-22.589176000000002,392306.0
-22.637710000000002,544748.0
-22.686244,583441.0
-22.734776999999998,508075.0
-22.783310999999998,335570.0
-22.831845,96484.0
-22.880379,-172780.0
-22.928912,-439051.0
-22.977446,-679237.0
-23.02598,-882658.0
-23.074514,-1048861.0
-23.123048,-1182714.0
-23.171581,-1289109.0
-23.220115,-1369244.0
-23.268649,-1419839.0
-23.317183,-1435781.0
-23.365716,-1415091.0
-23.41425,-1363547.0
-23.462784,-1296135.0
-23.511318,-1234171.0
-23.559852,-1199352.0
-23.608385000000002,-1207322.0
-23.656919,-1263388.0
-23.705453,-1361886.0
-23.753987,-1489111.0
-23.80252,-1628011.0
-23.851054,-1762247.0
-23.899588,-1878387.0
-23.948122,-1966993.0
-23.996656,-2023928.0
-24.045189,-2051609.0
-24.093723,-2058541.0
-24.142257,-2056262.0
-24.190791,-2055150.0
-24.239324,-2061295.0
-24.287858,-2075220.0
-24.336392,-2091831.0
-24.384926,-2101429.0
-24.43346,-2092425.0
-24.481993,-2055764.0
-24.530527,-1989121.0
-24.579061,-1898562.0
-24.627595,-1796915.0
-24.676128,-1699928.0
-24.724662,-1621910.0
-24.773196,-1572211.0
-24.82173,-1553596.0
-24.870263,-1562829.0
-24.918797,-1592601.0
-24.967331,-1633441.0
-25.015864999999998,-1675193.0
-25.064398999999998,-1708814.0
-25.112932,-1728829.0
-25.161466,-1735433.0
-25.21,-1734803.0
-25.258534,-1737271.0
-25.307067,-1754249.0
-25.355601,-1794899.0
-25.404135,-1863445.0
-25.452669,-1957964.0
-25.501203,-2071053.0
-25.549736,-2191643.0
-25.59827,-2306900.0
-25.646804,-2404136.0
-25.695338,-2473495.0
-25.743871,-2511056.0
-25.792405,-2520300.0
-25.840939000000002,-2510276.0
-25.889473000000002,-2491380.0
-25.938007,-2471399.0
-25.986539999999998,-2453533.0
-26.035073999999998,-2436118.0
-26.083607999999998,-2413290.0
-26.132142,-2376591.0
-26.180675,-2317579.0
-26.229209,-2230543.0
-26.277743,-2113968.0
-26.326277,-1970423.0
-26.374810999999998,-1805730.0
-26.423344,-1628336.0
-26.471878000000004,-1448878.0
-26.520412,-1279448.0
-26.568946,-1132286.0
-26.617479,-1018054.0
-26.666013,-943936.0
-26.714546999999996,-911803.0
-26.763081,-916931.0
-26.811615000000003,-947995.0
-26.860148,-988792.0
-26.908682000000002,-1021424.0
-26.957216,-1030062.0
-27.00575,-1004447.0
-27.054283,-942513.0
-27.102816999999998,-851245.0
-27.151351000000002,-744580.0
-27.199885,-638096.0
-27.248419000000002,-542707.0
-27.296952,-461391.0
-27.345485999999998,-391511.0
-27.39402,-331026.0
-27.442553999999998,-283639.0
-27.491087,-258945.0
-27.539621,-267934.0
-27.588155,-317624.0
-27.636689,-408311.0
-27.685222999999997,-534244.0
-27.733756,-686239.0
-27.782290000000003,-854507.0
-27.830824,-1030828.0
-27.879358,-1209684.0
-27.927891,-1388161.0
-27.976425,-1564729.0
-28.024959000000003,-1737643.0
-28.073493,-1903742.0
-28.122027000000003,-2057535.0
-28.17056,-2189988.0
-28.219094000000002,-2287422.0
-28.267628000000002,-2332702.0
-28.316162,-2310572.0
-28.364695,-2215723.0
-28.413228999999998,-2058659.0
-28.461763,-1864742.0
-28.510296999999998,-1666349.0
-28.558831,-1492806.0
-28.607364,-1363689.0
-28.655897999999997,-1287815.0
-28.704432,-1266487.0
-28.752965999999997,-1297779.0
-28.801499,-1379234.0
-28.850033000000003,-1507879.0
-28.898567,-1677962.0
-28.947101,-1877840.0
-28.995634000000003,-2087786.0
-29.044168,-2280105.0
-29.092702000000003,-2422293.0
-29.141236,-2483065.0
-29.189770000000003,-2439747.0
-29.238303000000002,-2284237.0
-29.286837,-2024632.0
-29.335371000000002,-1681664.0
-29.383905,-1282142.0
-29.432438,-853079.0
-29.480971999999998,-418704.0
-29.529506,314.0
-29.57804,387651.0
-29.626573999999998,733081.0
-29.675107,1033973.0
-29.723640999999997,1294528.0
-29.772175,1522218.0
-29.820709,1722886.0
-29.869242,1896827.0
-29.917776,2037620.0
-29.966309999999996,2134449.0
-30.014844,2177341.0
-30.063378000000004,2163099.0
-30.111911,2098648.0
-30.160445000000003,1999481.0
-30.208979,1884032.0
-30.257513,1767631.0
-30.306046000000002,1659621.0
-30.35458,1564590.0
-30.403114000000002,1485690.0
-30.451648,1427240.0
-30.500182000000002,1394797.0
-30.548715,1392692.0
-30.597248999999998,1420600.0
-30.645783,1471468.0
-30.694316999999998,1532518.0
-30.74285,1589216.0
-30.791384000000004,1630466.0
-30.839918,1652888.0
-30.888452,1662737.0
-30.936985999999997,1674885.0
-30.985519,1708780.0
-31.034053000000004,1782346.0
-31.082587,1905967.0
-31.131121000000004,2079178.0
-31.179654,2291444.0
-31.228188,2526268.0
-31.276721999999996,2766430.0
-31.325256,2998138.0
-31.373790000000003,3212795.0
-31.422323,3406298.0
-31.470857000000002,3576740.0
-31.519391,3722171.0
-31.567925,3839908.0
-31.616458,3927962.0
-31.664991999999998,3987692.0
-31.713526,4025819.0
-31.762059999999998,4054102.0
-31.810594000000002,4086361.0
-31.859127,4134177.0
-31.907660999999997,4203270.0
-31.956195,4291757.0
-32.004729,4390043.0
-32.053262,4481857.0
-32.101796,4546798.0
-32.15033,4565221.0
-32.198864,4524707.0
-32.247398,4424939.0
-32.295931,4277507.0
-32.344465,4099978.0
-32.392998999999996,3907433.0
-32.441533,3705979.0
-32.490066,3490964.0
-32.5386,3249788.0
-32.587134000000006,2967732.0
-32.635668,2635008.0
-32.684201,2253165.0
-32.732735,1838731.0
-32.781269,1422217.0
-32.829803000000005,1041900.0
-32.878337,733797.0
-32.92687,520934.0
-32.975404,405843.0
-33.023938,369412.0
-33.072472,376788.0
-33.121005,387850.0
-33.169539,367913.0
-33.218073,294923.0
-33.266607,161810.0
-33.315141,-25088.0
-33.363673999999996,-249751.0
-33.412208,-490924.0
-33.460741999999996,-726540.0
-33.509276,-937790.0
-33.557809000000006,-1112444.0
-33.606343,-1246591.0
-33.654877,-1343812.0
-33.703410999999996,-1411591.0
-33.751945,-1456213.0
-33.800478000000005,-1478495.0
-33.849012,-1472424.0
-33.897546000000006,-1427511.0
-33.94608,-1334293.0
-33.994613,-1191064.0
-34.043147,-1008632.0
-34.091681,-809657.0
-34.140215000000005,-621204.0
-34.188749,-463223.0
-34.237282,-339038.0
-34.285816,-233368.0
-34.33435,-118977.0
-34.382884000000004,31874.0
-34.431416999999996,236971.0
-34.479951,498917.0
-34.528484999999996,806152.0
-34.577019,1138543.0
-34.625553000000004,1474446.0
-34.674085999999996,1796000.0
-34.72262,2090791.0
-34.771153999999996,2350312.0
-34.819688,2567549.0
-34.868221000000005,2736028.0
-34.916755,2850839.0
-34.965289,2910266.0
-35.013822999999995,2916418.0
-35.062357,2874459.0
-35.110890000000005,2791197.0
-35.159424,2673796.0
-35.207958000000005,2528638.0
-35.256492,2360152.0
-35.305025,2170162.0
-35.353559000000004,1958847.0
-35.402093,1727665.0
-35.450627000000004,1482630.0
-35.499161,1235331.0
-35.547694,1000524.0
-35.596228,791888.0
-35.644762,618960.0
-35.693296000000004,486794.0
-35.741828999999996,397440.0
-35.790363,351291.0
-35.838896999999996,347343.0
-35.887431,382589.0
-35.935965,451078.0
-35.984497999999995,543159.0
-36.033032,645632.0
-36.081565999999995,743427.0
-36.1301,822329.0
-36.178633000000005,871186.0
-36.227167,882341.0
-36.275701,850618.0
-36.324234999999994,772219.0
-36.372769,644526.0
-36.421302000000004,467100.0
-36.469836,243743.0
-36.518370000000004,-14913.0
-36.566904,-289804.0
-36.615437,-554869.0
-36.663971000000004,-782233.0
-36.712505,-949168.0
-36.761039000000004,-1043259.0
-36.809571999999996,-1063346.0
-36.858106,-1016649.0
-36.90664,-914445.0
-36.955174,-768695.0
-37.003708,-590649.0
-37.052240999999995,-391209.0
-37.100775,-182100.0
-37.149309,23265.0
-37.197843,210066.0
-37.246376,363436.0
-37.294909999999994,470136.0
-37.343444,519720.0
-37.391978,505149.0
-37.440512,423284.0
-37.489045000000004,275351.0
-37.537579,66934.0
-37.586113,-192875.0
-37.634646999999994,-492956.0
-37.68318,-821917.0
-37.731714000000004,-1170028.0
-37.780248,-1530865.0
-37.828782000000004,-1901490.0
-37.877316,-2280385.0
-37.925849,-2664352.0
-37.974383,-3047126.0
-38.022917,-3421068.0
-38.071451,-3780127.0
-38.119984,-4120866.0
-38.168518,-4440475.0
-38.217052,-4733832.0
-38.265586,-4992351.0
-38.31412,-5205497.0
-38.362653,-5363535.0
-38.411187,-5459589.0
-38.459721,-5490142.0
-38.508255,-5454707.0
-38.556788,-5356078.0
-38.605321999999994,-5201716.0
-38.653856,-5005004.0
-38.70239,-4784321.0
-38.750924,-4559475.0
-38.799457000000004,-4347454.0
-38.847991,-4159871.0
-38.896525,-4002640.0
-38.945059,-3876723.0
-38.993592,-3779026.0
-39.042126,-3703459.0
-39.09066,-3641977.0
-39.139194,-3584753.0
-39.187728,-3519439.0
-39.236261,-3431262.0
-39.284795,-3306116.0
-39.333329,-3136464.0
-39.381863,-2926983.0
-39.430396,-2696087.0
-39.47893,-2471525.0
-39.527464,-2281631.0
-39.575998,-2146184.0
-39.624532,-2070944.0
-39.673065,-2047681.0
-39.721599,-2058605.0
-39.770133,-2082523.0
-39.818667,-2100427.0
-39.8672,-2099306.0
-39.915734,-2073544.0
-39.964268,-2023730.0
-40.012802,-1953820.0
-40.061336,-1868687.0
-40.109869,-1773573.0
-40.158403,-1674962.0
-40.206936999999996,-1580647.0
-40.255471,-1497313.0
-40.304004,-1426313.0
-40.352538,-1360440.0
-40.401072,-1284390.0
-40.449606,-1179283.0
-40.49814,-1028744.0
-40.546673,-823227.0
-40.595207,-560998.0
-40.643741,-246775.0
-40.692275,110246.0
-40.740808,498270.0
-40.789342,905019.0
-40.837876,1320022.0
-40.88641,1735919.0
-40.934943,2147761.0
-40.983477,2550669.0
-41.032011,2937380.0
-41.080545,3297250.0
-41.129079,3617337.0
-41.177611999999996,3884978.0
-41.226146,4090491.0
-41.27468,4228699.0
-41.323214,4298900.0
-41.371747,4303959.0
-41.420281,4249406.0
-41.468815,4142829.0
-41.517348999999996,3993484.0
-41.565883,3812053.0
-41.614416,3610365.0
-41.66295,3400243.0
-41.711484000000006,3190627.0
-41.760018,2983635.0
-41.808551,2772348.0
-41.857085,2543217.0
-41.905619,2283006.0
-41.954153000000005,1986449.0
-42.002687,1659720.0
-42.05122,1317984.0
-42.099754,979663.0
-42.148288,661867.0
-42.196822,379386.0
-42.245354999999996,146355.0
-42.293889,-21763.0
-42.342423,-107656.0
-42.390957,-93920.0
-42.439491,32622.0
-42.488023999999996,274864.0
-42.536558,620175.0
-42.585091999999996,1039065.0
-42.633626,1488971.0
-42.682159000000006,1921411.0
-42.730693,2289694.0
-42.779227,2555457.0
-42.827760999999995,2693632.0
-42.876295,2695439.0
-42.924828000000005,2568547.0
-42.973362,2334095.0
-43.021896000000005,2021560.0
-43.07043,1663210.0
-43.118963,1289398.0
-43.167497,925175.0
-43.216031,588138.0
-43.264565000000005,287507.0
-43.313099,24679.0
-43.361632,-204498.0
-43.410166,-406293.0
-43.4587,-586027.0
-43.507234000000004,-746819.0
-43.555766999999996,-889827.0
-43.604301,-1014194.0
-43.652834999999996,-1115678.0
-43.701369,-1185367.0
-43.749903,-1210959.0
-43.798435999999995,-1181176.0
-43.84697,-1091031.0
-43.895503999999995,-945073.0
-43.944038,-757569.0
-43.992571000000005,-550364.0
-44.041105,-349298.0
-44.089639,-179551.0
-44.138172999999995,-60727.0
-44.186707,-3341.0
-44.235240000000005,-7859.0
-44.283774,-65739.0
-44.332308000000005,-160814.0
-44.380842,-270405.0
-44.429375,-367330.0
-44.477909000000004,-424330.0
-44.526443,-420539.0
-44.574977000000004,-347527.0
-44.623509999999996,-212050.0
-44.672044,-34248.0
-44.720578,158004.0
-44.769112,336834.0
-44.817646,482197.0
-44.866178999999995,587727.0
-44.914713,662723.0
-44.963246999999996,729314.0
-45.011781,815727.0
-45.060314,948177.0
-45.108847999999995,1144140.0
-45.157382,1408473.0
-45.205915999999995,1732508.0
-45.25445,2095716.0
-45.302983000000005,2469538.0
-45.351517,2822408.0
-45.400051,3124120.0
-45.448584999999994,3348097.0
-45.497118,3472228.0
-45.545652000000004,3480765.0
-45.594186,3368628.0
-45.642720000000004,3145992.0
-45.691254,2838998.0
-45.739787,2484542.0
-45.788321,2121558.0
-45.836855,1783530.0
-45.885389,1495248.0
-45.933921999999995,1273053.0
-45.982456,1125697.0
-46.03099,1053630.0
-46.079524,1046875.0
-46.128058,1083770.0
-46.176590999999995,1133147.0
-46.225125,1160812.0
-46.273659,1138267.0
-46.322193,1049920.0
-46.370726,895925.0
-46.419259999999994,690547.0
-46.467794,458078.0
-46.516328,228266.0
-46.564862,31784.0
-46.613395000000004,-104563.0
-46.661929,-162677.0
-46.710463,-136676.0
-46.758996999999994,-33655.0
-46.80753,128621.0
-46.856064,325990.0
-46.904598,532577.0
-46.953132000000004,725112.0
-47.001666,886502.0
-47.050199,1007993.0
-47.098733,1088841.0
-47.147267,1133328.0
-47.195801,1146780.0
-47.244334,1133120.0
-47.292868,1095246.0
-47.341402,1037347.0
-47.389936,966920.0
-47.43847,894544.0
-47.487003,830883.0
-47.535537,781997.0
-47.584071,745347.0
-47.632605,708878.0
-47.681138,654033.0
-47.729671999999994,561254.0
-47.778206,415581.0
-47.82674,210483.0
-47.875274,-50586.0
-47.923807000000004,-354745.0
-47.972341,-681909.0
-48.020875,-1007922.0
-48.069409,-1307537.0
-48.117942,-1556743.0
-48.166476,-1734958.0
-48.21501,-1828137.0
-48.263544,-1833087.0
-48.312078,-1761530.0
-48.360611,-1641030.0
-48.409145,-1510179.0
-48.457679,-1408095.0
-48.506213,-1362136.0
-48.554746,-1379967.0
-48.60328,-1450256.0
-48.651814,-1551120.0
-48.700348,-1660904.0
-48.748881,-1765411.0
-48.797415,-1859145.0
-48.845949,-1942225.0
-48.894483,-2016421.0
-48.943017,-2082853.0
-48.99155,-2141784.0
-49.040084,-2193227.0
-49.088618,-2236823.0
-49.137152,-2270509.0
-49.185685,-2289124.0
-49.234219,-2284618.0
-49.282753,-2248480.0
-49.331286999999996,-2175285.0
-49.379821,-2065574.0
-49.428354,-1926978.0
-49.476888,-1773246.0
-49.525422,-1621079.0
-49.573956,-1484983.0
-49.622489,-1371780.0
-49.671023,-1277676.0
-49.719557,-1189892.0
-49.768091,-1091682.0
-49.816625,-967103.0
-49.865158,-802798.0
-49.913692,-587516.0
-49.962226,-312283.0
-50.01076,27198.0
-50.059293,427454.0
-50.107827,876306.0
-50.156361,1355173.0
-50.204895,1842993.0
-50.253429,2319148.0
-50.301961999999996,2764337.0
-50.350496,3160447.0
-50.399029999999996,3491327.0
-50.447564,3745291.0
-50.496097,3918361.0
-50.544631,4016162.0
-50.593165,4052884.0
-50.641698999999996,4047529.0
-50.690233,4019269.0
-50.738766,3983911.0
-50.7873,3952119.0
-50.835834000000006,3928616.0
-50.884368,3911616.0
-50.932901,3893021.0
-50.981435,3860566.0
-51.029969,3802023.0
-51.078503000000005,3709566.0
-51.127037,3581759.0
-51.17557,3422173.0
-51.224104,3236008.0
-51.272638,3027257.0
-51.321172,2798262.0
-51.369704999999996,2551730.0
-51.418239,2293773.0
-51.466772999999996,2036025.0
-51.515307,1795504.0
-51.563841,1591922.0
-51.612373999999996,1443121.0
-51.660908,1359736.0
-51.709441999999996,1340661.0
-51.757976,1371372.0
-51.806509000000005,1426850.0
-51.855043,1478897.0
-51.903577,1505052.0
-51.952111,1495202.0
-52.000645,1453449.0
-52.049178000000005,1395413.0
-52.097712,1342809.0
-52.146246000000005,1316983.0
-52.19478,1332538.0
-52.243313,1392173.0
-52.291847,1484309.0
-52.340381,1585154.0
-52.388915000000004,1665673.0
-52.437447999999996,1701732.0
-52.48598199999999,1683252.0
-52.534516,1617677.0
-52.58305,1525603.0
-52.631584,1431197.0
-52.680117,1353538.0
-52.728651,1304059.0
-52.777184999999996,1290155.0
-52.82571899999999,1320049.0
-52.874252,1403418.0
-52.922786,1546797.0
-52.97132,1747901.0
-53.019854,1994244.0
-53.068388,2267738.0
-53.116921,2552167.0
-53.165455,2838679.0
-53.213989,3126469.0
-53.262523,3418973.0
-53.31105600000001,3718196.0
-53.359590000000004,4020263.0
-53.408124,4314621.0
-53.456658,4587172.0
-53.505192,4824990.0
-53.553725,5019267.0
-53.602259,5164985.0
-53.65079300000001,5259071.0
-53.699327000000004,5300117.0
-53.747859999999996,5291001.0
-53.79639399999999,5242678.0
-53.844928,5175907.0
-53.893462,5118555.0
-53.941995999999996,5098504.0
-53.990529,5134620.0
-54.039063,5229514.0
-54.087596999999995,5367408.0
-54.136131000000006,5518186.0
-54.184664,5645859.0
-54.233198,5717841.0
-54.281732,5711598.0
-54.330266,5617248.0
-54.3788,5437155.0
-54.427333,5184706.0
-54.475867,4883382.0
-54.524401,4565152.0
-54.572935,4266386.0
-54.62146800000001,4020920.0
-54.670002000000004,3852442.0
-54.718536,3769429.0
-54.76707,3764793.0
-54.815604,3820138.0
-54.864137,3912595.0
-54.912670999999996,4021358.0
-54.96120500000001,4131526.0
-55.009739,4234337.0
